--------- beginning of main
--------- beginning of system
08-06 04:51:36.977 18491  6980 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-06 04:51:53.830 18491  7208 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:51:53.832 18491  7209 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:51:53.833 18491  7209 D CustomInterceptor: HEADER REQUEST
08-06 04:51:53.833 18491  7209 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:51:53.833 18491  7209 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '16', toString = 'LruCache[maxSize=100,hits=8,misses=16,hitRate=33%]', 
08-06 04:51:53.833 18491  7209 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:51:53.966 18491  7530 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:51:53.967 18491  7530 D CustomInterceptor: HEADER REQUEST
08-06 04:51:53.967 18491  7530 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:51:53.967 18491  7530 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:51:53.967 18491  7530 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '17', toString = 'LruCache[maxSize=100,hits=8,misses=17,hitRate=32%]', 
08-06 04:51:53.967 18491  7530 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:51:54.354 18491  7213 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:51:54.357 18491  7213 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:51:54.367 18491  7211 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:51:54.370 18491  7211 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:51:54.422 18491  7530 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:51:54.426 18491  7530 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:51:54.848 18491  7213 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:51:54.851 18491  7213 D CustomInterceptor: HEADER REQUEST
08-06 04:51:54.851 18491  7213 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:51:54.851 18491  7213 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '18', toString = 'LruCache[maxSize=100,hits=8,misses=18,hitRate=30%]', 
08-06 04:51:54.851 18491  7213 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:51:54.853 18491  7211 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-06 04:51:54.854 18491  7211 D CustomInterceptor: HEADER REQUEST
08-06 04:51:54.854 18491  7211 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:51:54.854 18491  7211 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '19', toString = 'LruCache[maxSize=100,hits=8,misses=19,hitRate=29%]', 
08-06 04:51:54.854 18491  7211 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:51:56.378 18491  7530 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:51:56.379 18491  7530 D CustomInterceptor: HEADER REQUEST
08-06 04:51:56.379 18491  7530 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:51:56.379 18491  7530 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:51:56.379 18491  7530 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '20', toString = 'LruCache[maxSize=100,hits=8,misses=20,hitRate=28%]', 
08-06 04:51:56.379 18491  7530 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:51:56.869 18491  7530 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:51:56.872 18491  7530 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:00.283 18491  7530 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:00.284 18491  7530 D CustomInterceptor: HEADER REQUEST
08-06 04:52:00.284 18491  7530 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:00.284 18491  7530 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:00.284 18491  7530 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '21', toString = 'LruCache[maxSize=100,hits=8,misses=21,hitRate=27%]', 
08-06 04:52:00.284 18491  7530 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:00.861 18491  7530 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:00.866 18491  7530 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:06.069 18491  7774 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-06 04:52:06.070 18491  7774 D CustomInterceptor: HEADER REQUEST
08-06 04:52:06.070 18491  7774 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:06.070 18491  7774 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:06.070 18491  7774 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:06.070 18491  7774 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '22', toString = 'LruCache[maxSize=100,hits=8,misses=22,hitRate=26%]', 
08-06 04:52:06.070 18491  7774 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:06.611 18491  7774 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 04:52:06.612 18491  7774 D CustomInterceptor: HEADER RESPONSE
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Connection close
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Content-Type application/json
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Date Thu, 06 Aug 2020 02:52:02 GMT
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Expires Thu, 06 Aug 2020 02:57:06 GMT+00:00
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Server gunicorn/19.7.0
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-06 04:52:06.612 18491  7774 D CustomInterceptor: Vary Cookie, Accept-Encoding
08-06 04:52:06.612 18491  7774 D CustomInterceptor: X-gunicorn-server app09
08-06 04:52:06.612 18491  7774 D CustomInterceptor: X-Marge Get ready, skanks! It's time for the truth train!
08-06 04:52:06.613 18491  7774 D CustomInterceptor: CACHEABLE true
08-06 04:52:06.613 18491  7774 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-06 04:52:06.613 18491  7774 D CustomInterceptor: REQ_SERV_BY net
08-06 04:52:06.613 18491  7774 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-06 04:52:06.617 18491  7774 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 04:52:08.229 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:08.229 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:08.230 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:08.230 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:08.230 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '23', toString = 'LruCache[maxSize=100,hits=9,misses=23,hitRate=28%]', 
08-06 04:52:08.230 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:08.766 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:08.769 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:10.756 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:10.756 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:10.756 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:10.756 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:10.756 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '24', toString = 'LruCache[maxSize=100,hits=9,misses=24,hitRate=27%]', 
08-06 04:52:10.756 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:11.308 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:11.312 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:14.710 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:14.710 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:14.710 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:14.710 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:14.710 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '25', toString = 'LruCache[maxSize=100,hits=9,misses=25,hitRate=26%]', 
08-06 04:52:14.710 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:15.192 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:15.197 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:15.618 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:15.618 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:15.618 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:15.618 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:15.618 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '26', toString = 'LruCache[maxSize=100,hits=9,misses=26,hitRate=25%]', 
08-06 04:52:15.618 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:16.009 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:16.014 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:16.904 18491  8029 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 04:52:16.905 18491  8029 D CustomInterceptor: HEADER REQUEST
08-06 04:52:16.905 18491  8029 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:16.905 18491  8029 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '27', toString = 'LruCache[maxSize=100,hits=9,misses=27,hitRate=25%]', 
08-06 04:52:16.905 18491  8029 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 04:52:16.906 18491  8029 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-06 04:52:16.906 18491  8029 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-06 04:52:16.906 18491  8029 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 04:52:17.921 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:17.921 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:17.921 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:17.921 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:17.921 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '27', toString = 'LruCache[maxSize=100,hits=10,misses=27,hitRate=27%]', 
08-06 04:52:17.921 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:18.468 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:18.472 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:21.896 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:21.897 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:21.897 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:21.897 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:21.897 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '28', toString = 'LruCache[maxSize=100,hits=10,misses=28,hitRate=26%]', 
08-06 04:52:21.897 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:22.470 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:22.475 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:22.922 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:52:22.923 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:22.923 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:22.923 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:22.923 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:22.924 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '29', toString = 'LruCache[maxSize=100,hits=10,misses=29,hitRate=25%]', 
08-06 04:52:22.924 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:23.392 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:23.399 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:23.963 18491  7215 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:52:23.968 18491  7215 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:23.975 18491  7209 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:52:23.976 18491  7210 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:52:23.981 18491  7208 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:52:23.987 18491  7210 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:23.988 18491  7209 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:23.991 18491  7208 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:24.854 18491  7213 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:52:24.857 18491  7211 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:52:24.859 18491  7213 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:24.861 18491  7211 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:25.298 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:52:25.300 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:25.301 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:25.301 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:25.301 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:25.301 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '30', toString = 'LruCache[maxSize=100,hits=10,misses=30,hitRate=25%]', 
08-06 04:52:25.301 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:25.866 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:25.875 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:29.386 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:52:29.389 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:29.389 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:29.389 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:29.390 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:52:29.390 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '31', toString = 'LruCache[maxSize=100,hits=10,misses=31,hitRate=24%]', 
08-06 04:52:29.390 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:29.947 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:29.951 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:30.357 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:30.357 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:30.357 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:30.357 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:30.357 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '32', toString = 'LruCache[maxSize=100,hits=10,misses=32,hitRate=23%]', 
08-06 04:52:30.358 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:30.767 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:30.771 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:32.684 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:52:32.684 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:52:32.684 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:32.684 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:52:32.684 18491  7843 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '33', toString = 'LruCache[maxSize=100,hits=10,misses=33,hitRate=23%]', 
08-06 04:52:32.684 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:52:33.219 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:52:33.222 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:52:36.294 18491  8400 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 04:52:36.295 18491  8400 D CustomInterceptor: HEADER REQUEST
08-06 04:52:36.296 18491  8400 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:36.296 18491  8400 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '34', toString = 'LruCache[maxSize=100,hits=10,misses=34,hitRate=22%]', 
08-06 04:52:36.296 18491  8400 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-06 04:52:36.296 18491  8400 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-06 04:52:36.296 18491  8400 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-06 04:52:36.296 18491  8400 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 04:52:36.320 18491  7212 D CustomInterceptor: NETWORK-PROVIDER https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-06 04:52:36.321 18491  7212 D CustomInterceptor: HEADER REQUEST
08-06 04:52:36.321 18491  7212 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:52:36.321 18491  7212 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '11', createCount = '0', putCount = '9', evictionCount = '0', missCount = '34', toString = 'LruCache[maxSize=100,hits=11,misses=34,hitRate=24%]', 
08-06 04:52:36.321 18491  7212 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:52:36.585 18491  7212 D CustomInterceptor: HEADER RESPONSE
08-06 04:52:36.586 18491  7212 D CustomInterceptor: accept-ranges bytes
08-06 04:52:36.586 18491  7212 D CustomInterceptor: access-control-allow-headers X-Requested-With
08-06 04:52:36.586 18491  7212 D CustomInterceptor: access-control-allow-origin *
08-06 04:52:36.586 18491  7212 D CustomInterceptor: cache-control public, max-age=31557600
08-06 04:52:36.586 18491  7212 D CustomInterceptor: content-length 56376
08-06 04:52:36.586 18491  7212 D CustomInterceptor: content-type image/jpeg
08-06 04:52:36.586 18491  7212 D CustomInterceptor: date Thu, 06 Aug 2020 02:52:32 GMT
08-06 04:52:36.586 18491  7212 D CustomInterceptor: etag "437a696a349f51922bbe425cbbf1673b"
