--------- beginning of main
--------- beginning of system
08-04 03:13:44.170 32275  8633 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 03:14:00.834 32275  8886 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '15', toString = 'LruCache[maxSize=100,hits=8,misses=15,hitRate=34%]', 
08-04 03:14:00.834 32275  8885 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:00.834 32275  8886 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:00.834 32275  8885 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '16', toString = 'LruCache[maxSize=100,hits=8,misses=16,hitRate=33%]', 
08-04 03:14:00.835 32275  8885 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:00.972 32275  9204 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:00.972 32275  9204 D CustomInterceptor: HEADER REQUEST
08-04 03:14:00.972 32275  9204 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:00.972 32275  9204 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:00.972 32275  9204 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '17', toString = 'LruCache[maxSize=100,hits=8,misses=17,hitRate=32%]', 
08-04 03:14:00.972 32275  9204 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:01.207 32275  8889 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:01.210 32275  8889 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:01.226 32275  8887 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:01.229 32275  8887 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:01.401 32275  9204 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:01.404 32275  9204 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:01.585 32275  8889 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:14:01.587 32275  8889 D CustomInterceptor: HEADER REQUEST
08-04 03:14:01.587 32275  8889 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:01.587 32275  8889 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '18', toString = 'LruCache[maxSize=100,hits=8,misses=18,hitRate=30%]', 
08-04 03:14:01.588 32275  8889 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:01.609 32275  8887 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-04 03:14:01.609 32275  8887 D CustomInterceptor: HEADER REQUEST
08-04 03:14:01.609 32275  8887 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:01.609 32275  8887 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '19', toString = 'LruCache[maxSize=100,hits=8,misses=19,hitRate=29%]', 
08-04 03:14:01.610 32275  8887 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:03.299 32275  9204 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:03.299 32275  9204 D CustomInterceptor: HEADER REQUEST
08-04 03:14:03.299 32275  9204 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:03.299 32275  9204 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:03.299 32275  9204 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '20', toString = 'LruCache[maxSize=100,hits=8,misses=20,hitRate=28%]', 
08-04 03:14:03.300 32275  9204 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:03.844 32275  9204 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:03.847 32275  9204 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:07.267 32275  9204 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:07.268 32275  9204 D CustomInterceptor: HEADER REQUEST
08-04 03:14:07.268 32275  9204 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:07.268 32275  9204 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:07.268 32275  9204 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '21', toString = 'LruCache[maxSize=100,hits=8,misses=21,hitRate=27%]', 
08-04 03:14:07.268 32275  9204 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:07.830 32275  9204 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:07.834 32275  9204 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:13.168 32275  9450 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-04 03:14:13.169 32275  9450 D CustomInterceptor: HEADER REQUEST
08-04 03:14:13.169 32275  9450 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:13.169 32275  9450 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:13.169 32275  9450 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:13.169 32275  9450 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '22', toString = 'LruCache[maxSize=100,hits=8,misses=22,hitRate=26%]', 
08-04 03:14:13.169 32275  9450 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:13.699 32275  9450 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-04 03:14:13.700 32275  9450 D CustomInterceptor: HEADER RESPONSE
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Connection close
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Content-Type application/json
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Date Tue, 04 Aug 2020 01:14:09 GMT
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Expires Tue, 04 Aug 2020 01:19:13 GMT+00:00
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Server gunicorn/19.7.0
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-04 03:14:13.700 32275  9450 D CustomInterceptor: Vary Cookie, Accept-Encoding
08-04 03:14:13.700 32275  9450 D CustomInterceptor: X-gunicorn-server app09
08-04 03:14:13.700 32275  9450 D CustomInterceptor: X-Marge Get ready, skanks! It's time for the truth train!
08-04 03:14:13.700 32275  9450 D CustomInterceptor: CACHEABLE true
08-04 03:14:13.700 32275  9450 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-04 03:14:13.700 32275  9450 D CustomInterceptor: REQ_SERV_BY net
08-04 03:14:13.701 32275  9450 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-04 03:14:13.706 32275  9450 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 03:14:15.302 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:15.302 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:15.302 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:15.302 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:15.302 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '23', toString = 'LruCache[maxSize=100,hits=9,misses=23,hitRate=28%]', 
08-04 03:14:15.302 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:15.842 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:15.845 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:17.836 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:17.836 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:17.836 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:17.836 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:17.837 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '24', toString = 'LruCache[maxSize=100,hits=9,misses=24,hitRate=27%]', 
08-04 03:14:17.837 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:18.387 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:18.391 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:21.791 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:21.791 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:21.791 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:21.791 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:21.792 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '25', toString = 'LruCache[maxSize=100,hits=9,misses=25,hitRate=26%]', 
08-04 03:14:21.792 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:22.269 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:22.273 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:22.699 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:22.699 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:22.699 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:22.699 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:22.699 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '26', toString = 'LruCache[maxSize=100,hits=9,misses=26,hitRate=25%]', 
08-04 03:14:22.699 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:23.097 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:23.102 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:23.666 32275  9704 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 03:14:23.668 32275  9704 D CustomInterceptor: HEADER REQUEST
08-04 03:14:23.668 32275  9704 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:23.668 32275  9704 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '27', toString = 'LruCache[maxSize=100,hits=9,misses=27,hitRate=25%]', 
08-04 03:14:23.668 32275  9704 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 03:14:23.668 32275  9704 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-04 03:14:23.668 32275  9704 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-04 03:14:23.668 32275  9704 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-04 03:14:24.998 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:24.998 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:24.998 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:24.998 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:24.998 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '27', toString = 'LruCache[maxSize=100,hits=10,misses=27,hitRate=27%]', 
08-04 03:14:24.999 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:25.559 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:25.563 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:28.959 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:28.959 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:28.959 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:28.960 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:28.960 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '28', toString = 'LruCache[maxSize=100,hits=10,misses=28,hitRate=26%]', 
08-04 03:14:28.960 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:29.452 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:29.458 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:29.889 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:14:29.890 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:29.890 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:29.890 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:29.890 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:29.890 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '29', toString = 'LruCache[maxSize=100,hits=10,misses=29,hitRate=25%]', 
08-04 03:14:29.890 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:30.369 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:30.376 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:30.938 32275  8884 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:14:30.948 32275  8884 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:30.951 32275  8886 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:14:30.957 32275  8891 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:14:30.958 32275  8885 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:14:30.958 32275  8886 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:30.960 32275  8891 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:30.967 32275  8885 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:31.591 32275  8889 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:14:31.602 32275  8889 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:31.612 32275  8887 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:14:31.619 32275  8887 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:32.271 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:14:32.273 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:32.273 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:32.274 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:32.274 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:32.274 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '30', toString = 'LruCache[maxSize=100,hits=10,misses=30,hitRate=25%]', 
08-04 03:14:32.274 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:32.839 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:32.844 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:36.250 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:14:36.251 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:36.252 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:36.252 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:36.252 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:14:36.252 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '31', toString = 'LruCache[maxSize=100,hits=10,misses=31,hitRate=24%]', 
08-04 03:14:36.252 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:36.824 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:36.829 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:37.235 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:37.235 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:37.235 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:37.235 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:37.235 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '32', toString = 'LruCache[maxSize=100,hits=10,misses=32,hitRate=23%]', 
08-04 03:14:37.235 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:37.642 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:37.646 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:39.559 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:14:39.559 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:14:39.559 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:39.559 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:14:39.560 32275  9510 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '33', toString = 'LruCache[maxSize=100,hits=10,misses=33,hitRate=23%]', 
08-04 03:14:39.560 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:14:40.081 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:14:40.084 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:14:42.719 32275 10099 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 03:14:42.720 32275 10099 D CustomInterceptor: HEADER REQUEST
08-04 03:14:42.720 32275 10099 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:42.720 32275 10099 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '34', toString = 'LruCache[maxSize=100,hits=10,misses=34,hitRate=22%]', 
08-04 03:14:42.720 32275 10099 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-04 03:14:42.720 32275 10099 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-04 03:14:42.721 32275 10099 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-04 03:14:42.721 32275 10099 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-04 03:14:42.738 32275  8888 D CustomInterceptor: NETWORK-PROVIDER https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-04 03:14:42.740 32275  8888 D CustomInterceptor: HEADER REQUEST
08-04 03:14:42.740 32275  8888 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:14:42.740 32275  8888 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '11', createCount = '0', putCount = '9', evictionCount = '0', missCount = '34', toString = 'LruCache[maxSize=100,hits=11,misses=34,hitRate=24%]', 
08-04 03:14:42.740 32275  8888 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:14:42.953 32275  8888 D CustomInterceptor: HEADER RESPONSE
08-04 03:14:42.954 32275  8888 D CustomInterceptor: accept-ranges bytes
08-04 03:14:42.954 32275  8888 D CustomInterceptor: access-control-allow-headers X-Requested-With
08-04 03:14:42.954 32275  8888 D CustomInterceptor: access-control-allow-origin *
08-04 03:14:42.954 32275  8888 D CustomInterceptor: cache-control public, max-age=31557600
08-04 03:14:42.954 32275  8888 D CustomInterceptor: content-length 56376
08-04 03:14:42.954 32275  8888 D CustomInterceptor: content-type image/jpeg
08-04 03:14:42.954 32275  8888 D CustomInterceptor: date Tue, 04 Aug 2020 01:14:38 GMT
08-04 03:14:42.954 32275  8888 D CustomInterceptor: etag "437a696a349f51922bbe425cbbf1673b"
