--------- beginning of main
--------- beginning of system
08-05 00:49:56.943 27131  9361 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 00:50:14.606 27131  9601 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '15', toString = 'LruCache[maxSize=100,hits=8,misses=15,hitRate=34%]', 
08-05 00:50:14.606 27131  9600 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '15', toString = 'LruCache[maxSize=100,hits=8,misses=15,hitRate=34%]', 
08-05 00:50:14.606 27131  9601 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:14.606 27131  9600 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:14.731 27131  9923 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:14.732 27131  9923 D CustomInterceptor: HEADER REQUEST
08-05 00:50:14.732 27131  9923 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:14.732 27131  9923 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:14.732 27131  9923 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '17', toString = 'LruCache[maxSize=100,hits=8,misses=17,hitRate=32%]', 
08-05 00:50:14.732 27131  9923 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:15.117 27131  9602 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:15.119 27131  9602 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:15.147 27131  9606 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:15.149 27131  9606 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:15.175 27131  9923 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:15.178 27131  9923 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:15.601 27131  9606 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:50:15.602 27131  9606 D CustomInterceptor: HEADER REQUEST
08-05 00:50:15.602 27131  9606 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:15.602 27131  9606 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '18', toString = 'LruCache[maxSize=100,hits=8,misses=18,hitRate=30%]', 
08-05 00:50:15.602 27131  9606 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:15.606 27131  9602 D CustomInterceptor: NETWORK-PROVIDER https://www.gravatar.com/avatar/f5934485a0863578733c447016505547
08-05 00:50:15.607 27131  9602 D CustomInterceptor: HEADER REQUEST
08-05 00:50:15.607 27131  9602 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:15.608 27131  9602 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '19', toString = 'LruCache[maxSize=100,hits=8,misses=19,hitRate=29%]', 
08-05 00:50:15.608 27131  9602 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:17.109 27131  9923 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:17.109 27131  9923 D CustomInterceptor: HEADER REQUEST
08-05 00:50:17.109 27131  9923 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:17.110 27131  9923 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:17.110 27131  9923 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '20', toString = 'LruCache[maxSize=100,hits=8,misses=20,hitRate=28%]', 
08-05 00:50:17.110 27131  9923 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:17.597 27131  9923 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:17.604 27131  9923 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:21.024 27131  9923 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:21.024 27131  9923 D CustomInterceptor: HEADER REQUEST
08-05 00:50:21.025 27131  9923 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:21.025 27131  9923 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:21.025 27131  9923 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '21', toString = 'LruCache[maxSize=100,hits=8,misses=21,hitRate=27%]', 
08-05 00:50:21.025 27131  9923 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:21.602 27131  9923 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:21.605 27131  9923 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:26.844 27131 10183 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-05 00:50:26.845 27131 10183 D CustomInterceptor: HEADER REQUEST
08-05 00:50:26.845 27131 10183 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:26.845 27131 10183 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:26.845 27131 10183 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:50:26.845 27131 10183 D CustomInterceptor: CACHED STATS: size = '8', maxSize = '100', hitCount = '8', createCount = '0', putCount = '8', evictionCount = '0', missCount = '22', toString = 'LruCache[maxSize=100,hits=8,misses=22,hitRate=26%]', 
08-05 00:50:26.845 27131 10183 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:27.372 27131 10183 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-05 00:50:27.373 27131 10183 D CustomInterceptor: HEADER RESPONSE
08-05 00:50:27.373 27131 10183 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-05 00:50:27.373 27131 10183 D CustomInterceptor: Connection close
08-05 00:50:27.374 27131 10183 D CustomInterceptor: Content-Type application/json
08-05 00:50:27.374 27131 10183 D CustomInterceptor: Date Tue, 04 Aug 2020 22:50:23 GMT
08-05 00:50:27.374 27131 10183 D CustomInterceptor: Expires Tue, 04 Aug 2020 22:55:27 GMT+00:00
08-05 00:50:27.374 27131 10183 D CustomInterceptor: Server gunicorn/19.7.0
08-05 00:50:27.374 27131 10183 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-05 00:50:27.374 27131 10183 D CustomInterceptor: Vary Cookie, Accept-Encoding
08-05 00:50:27.374 27131 10183 D CustomInterceptor: X-gunicorn-server app09
08-05 00:50:27.374 27131 10183 D CustomInterceptor: X-Marge Get ready, skanks! It's time for the truth train!
08-05 00:50:27.374 27131 10183 D CustomInterceptor: CACHEABLE true
08-05 00:50:27.374 27131 10183 D CustomInterceptor: REQ https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-05 00:50:27.374 27131 10183 D CustomInterceptor: REQ_SERV_BY net
08-05 00:50:27.374 27131 10183 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/social/river_stories?order=newest&page=2&read_filter=all&global_feed=true
08-05 00:50:27.381 27131 10183 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-05 00:50:28.888 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:28.888 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:28.888 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:28.888 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:28.888 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '23', toString = 'LruCache[maxSize=100,hits=9,misses=23,hitRate=28%]', 
08-05 00:50:28.888 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:29.395 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:29.398 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:31.301 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:31.301 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:31.301 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:31.301 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:31.301 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '24', toString = 'LruCache[maxSize=100,hits=9,misses=24,hitRate=27%]', 
08-05 00:50:31.301 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:31.853 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:31.859 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:35.254 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:35.255 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:35.255 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:35.255 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:35.255 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '25', toString = 'LruCache[maxSize=100,hits=9,misses=25,hitRate=26%]', 
08-05 00:50:35.255 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:35.829 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:35.832 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:36.258 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:36.258 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:36.258 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:36.258 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:36.258 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '26', toString = 'LruCache[maxSize=100,hits=9,misses=26,hitRate=25%]', 
08-05 00:50:36.258 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:36.666 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:36.669 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:37.383 27131 10453 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 00:50:37.384 27131 10453 D CustomInterceptor: HEADER REQUEST
08-05 00:50:37.384 27131 10453 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:37.384 27131 10453 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '9', createCount = '0', putCount = '9', evictionCount = '0', missCount = '27', toString = 'LruCache[maxSize=100,hits=9,misses=27,hitRate=25%]', 
08-05 00:50:37.384 27131 10453 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 00:50:37.384 27131 10453 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-05 00:50:37.384 27131 10453 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-05 00:50:37.384 27131 10453 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-05 00:50:38.667 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:38.669 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:38.669 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:38.669 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:38.669 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '27', toString = 'LruCache[maxSize=100,hits=10,misses=27,hitRate=27%]', 
08-05 00:50:38.669 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:39.231 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:39.235 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:42.746 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:42.746 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:42.746 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:42.747 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:42.747 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '28', toString = 'LruCache[maxSize=100,hits=10,misses=28,hitRate=26%]', 
08-05 00:50:42.747 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:43.324 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:43.332 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:43.760 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:50:43.762 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:43.762 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:43.762 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:43.762 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:50:43.762 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '29', toString = 'LruCache[maxSize=100,hits=10,misses=29,hitRate=25%]', 
08-05 00:50:43.762 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:44.252 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:44.269 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:44.809 27131  9599 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:50:44.818 27131  9599 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:44.821 27131  9604 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:50:44.823 27131  9604 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:44.854 27131  9600 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:50:44.856 27131  9601 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:50:44.862 27131  9601 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:44.864 27131  9600 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:45.605 27131  9606 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:50:45.610 27131  9606 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:45.610 27131  9602 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:50:45.612 27131  9602 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:46.265 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:50:46.269 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:46.269 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:46.269 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:46.269 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:50:46.269 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '30', toString = 'LruCache[maxSize=100,hits=10,misses=30,hitRate=25%]', 
08-05 00:50:46.269 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:46.798 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:46.809 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:50.217 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:50:50.218 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:50.218 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:50.218 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:50.218 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:50:50.219 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '31', toString = 'LruCache[maxSize=100,hits=10,misses=31,hitRate=24%]', 
08-05 00:50:50.219 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:50.798 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:50.811 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:51.315 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:51.315 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:51.315 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:51.315 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:51.315 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '32', toString = 'LruCache[maxSize=100,hits=10,misses=32,hitRate=23%]', 
08-05 00:50:51.315 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:51.724 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:51.727 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:53.743 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:50:53.743 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:50:53.743 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:53.743 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:50:53.743 27131 10255 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '33', toString = 'LruCache[maxSize=100,hits=10,misses=33,hitRate=23%]', 
08-05 00:50:53.743 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:50:54.261 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:50:54.264 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:50:56.341 27131 10826 D CustomInterceptor: NETWORK-PROVIDER http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 00:50:56.342 27131 10826 D CustomInterceptor: HEADER REQUEST
08-05 00:50:56.342 27131 10826 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:56.342 27131 10826 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '10', createCount = '0', putCount = '9', evictionCount = '0', missCount = '34', toString = 'LruCache[maxSize=100,hits=10,misses=34,hitRate=22%]', 
08-05 00:50:56.342 27131 10826 D CustomInterceptor: PREFLIB GET REQUEST http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs
08-05 00:50:56.342 27131 10826 D CustomInterceptor: PREFLIB found http://feeds.feedburner.com/~r/retort/~4/UffaFMiJbNs, sending it back
08-05 00:50:56.342 27131 10826 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-05 00:50:56.342 27131 10826 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-05 00:50:56.355 27131  9603 D CustomInterceptor: NETWORK-PROVIDER https://images.fastcompany.net/image/upload/w_1280,q_auto,f_auto,fl_lossy/wp-cms/uploads/2020/07/p-1-quit-after-covid.jpg
08-05 00:50:56.357 27131  9603 D CustomInterceptor: HEADER REQUEST
08-05 00:50:56.357 27131  9603 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:50:56.357 27131  9603 D CustomInterceptor: CACHED STATS: size = '9', maxSize = '100', hitCount = '11', createCount = '0', putCount = '9', evictionCount = '0', missCount = '34', toString = 'LruCache[maxSize=100,hits=11,misses=34,hitRate=24%]', 
08-05 00:50:56.357 27131  9603 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:50:56.615 27131  9603 D CustomInterceptor: HEADER RESPONSE
08-05 00:50:56.615 27131  9603 D CustomInterceptor: accept-ranges bytes
08-05 00:50:56.615 27131  9603 D CustomInterceptor: access-control-allow-headers X-Requested-With
08-05 00:50:56.615 27131  9603 D CustomInterceptor: access-control-allow-origin *
08-05 00:50:56.615 27131  9603 D CustomInterceptor: cache-control public, max-age=31557600
08-05 00:50:56.615 27131  9603 D CustomInterceptor: content-length 56376
08-05 00:50:56.615 27131  9603 D CustomInterceptor: content-type image/jpeg
08-05 00:50:56.615 27131  9603 D CustomInterceptor: date Tue, 04 Aug 2020 22:50:52 GMT
08-05 00:50:56.615 27131  9603 D CustomInterceptor: etag "437a696a349f51922bbe425cbbf1673b"
08-05 00:50:56.615 27131  9603 D CustomInterceptor: last-modified Tue, 04 Aug 2020 14:12:59 GMT
